"","position","abssum1","abssum2","abssum3","abssum4","abssum5","abssum6","abssum7","abssum8","abssum9","abssum10","abssum11","abssum12","abssum13","abssum14","abssum15","abssum16","abssum17","abssum18","abssum19","abssum20","abssum21","abssum22","abssum23","abssum24","abssum25","abssum26","abssum27","abssum28","abssum29","abssum30","abssum31","abssum32","abssum33","abssum34","abssum35","abssum36","abssum37","abssum38","abssum39","abssum40","abssum41","abssum42","abssum43","abssum44","abssum45","abssum46","abssum47","abssum48","abssum49","abssum50","abssum51","abssum52","abssum53","abssum54","abssum55","abssum56","abssum57","abssum58","abssum59","abssum60","abssum61","abssum62","abssum63","abssum64","abssum65","abssum66","abssum67","abssum68","abssum69","abssum70","abssum71","abssum72","abssum73","abssum74","abssum75","abssum76","abssum77","abssum78","abssum79","abssum80","abssum81","abssum82","abssum83","abssum84","abssum85","abssum86","abssum87","abssum88","abssum89","abssum90","abssum91","abssum92","abssum93","abssum94","abssum95","abssum96","abssum97","abssum98","abssum99","abssum100"
"232",232,0.00043061778160336,0.00058545291358314,0.000255227251500401,0.000872504944709362,0.000760349454139941,0.000819149103335803,0.000517441740157665,0.000581957039685221,0.000593917306105141,0.00119676859139872,0.000346745184742758,0.000305997360555921,0.000823356048385904,0.000589758426940534,0.00075620473944582,0.000630077183814137,0.0010314459041183,0.000267500770860352,0.000562257813726319,0.000775752367189853,0.000483452298794873,0.0006304726352937,0.000774842883402016,0.00053271397342769,0.000563545218028594,0.000774380168877542,0.000397224279367947,0.000272324647085043,0.000614917080383748,0.00192186261847382,0.00056720328029769,0.000206941134820227,0.000640908461718936,0.000261691432456246,0.000903087530332414,0.000237515331150462,0.000369538922768697,0.000477328274428146,0.000588963768677786,0.000552396335024241,0.000180427567102015,0.000647934160951991,0.000665502015181119,0.000518445991474437,0.00057950391783379,0.000721508557035122,0.000499688321724534,0.000751909157770569,0.000250729444815079,0.000255430096331111,0.000618442885752302,0.000261625395069132,0.000325662774002922,0.000441971595137147,0.000582841414143331,0.0010700738948799,0.000503354760667207,0.00093075550728372,0.000898469380445022,0.000950187888520304,0.00061053765239194,0.000768186785535363,0.000425445558335014,0.000315184724627215,0.000491049002448563,0.000606486560855046,0.000429043804615503,0.000666251393340644,0.000699668828019639,0.000994729278318118,0.00095622146181995,0.00039615038804186,0.000844874579343013,0.000571514987314004,0.000282225868431851,0.000141821537567921,0.000210423255339265,0.00080645881826058,0.000740821837098338,0.000825298331619706,0.000533239515789319,0.000843857516883872,0.000719775582183502,0.000655328384709719,0.000424279831804597,0.000402623736590613,0.000669091521558585,0.000193854665212712,0.000352356935763964,0.000904685213754419,0.000872728320246097,0.000153765089635272,0.000858285931826686,0.000183468222530792,0.000540708024345804,0.000854151850944618,0.00126532101057819,0.000916825134481769,0.000572774597458192,0.000306334573849654
"233",233,0.000663742269352952,0.00142874299490359,0.000516781925398391,0.000692435006840242,0.000568346000818565,0.00116760906712443,0.000635957132999465,0.00038672342634527,0.000727055870811455,0.0012403886357788,0.000720144153092406,0.000854460291520809,0.00087855084302646,0.000804867446277058,0.000741014425329922,0.0012838950715377,0.00080552537474432,0.000371404561292366,0.000923001956834923,0.000742120078939479,0.000561224504053826,0.00071585745899938,0.000992895722447429,0.00168084021424875,0.000606974198561261,0.00116447425534716,0.000210216650998518,0.000993495770671871,0.000598626667851931,0.00120200318633579,0.000509755132952705,0.000851533339300659,0.000950330675550504,0.000676291238050908,0.00126470089890063,0.000900984811778471,0.00073704243186512,0.000418157776948647,0.000862268626406149,0.00130012588178374,0.000425248710143933,0.000876708763371425,0.00115330798143987,0.00102320509176934,0.00048880235760862,0.000868270915361791,0.000573291002638143,0.00121409155781294,0.000356012351858226,0.000560339466574078,0.000697617699188413,0.00159941142919706,0.000487841111407761,0.000712671942892484,0.000452651123850956,0.000942864760872908,0.000413043412663683,0.000864543124407646,0.00162418754189275,0.000854677255972547,0.000581045125727542,0.000706227154296357,0.000619186510448344,0.000668813514494104,0.00069762591159872,0.000736376348868362,0.000408281057389104,0.000588500541880421,0.00120766880354495,0.00095003148271644,0.00208312392715015,0.000897846233783639,0.000732382704882184,0.001842801910243,0.000812028119980823,0.000263750949670793,0.00116471101136995,0.000955439856625162,0.00086377897582679,0.0011428986908868,0.000443106959210127,0.000979539385298267,0.000672259255225072,0.000893237094715005,0.000836733323779981,0.000495974125442444,0.00106994112138636,0.00116288774552231,0.000610489798418712,0.00122922062030284,0.000951872694713529,0.000358479158657943,0.000884068749655853,0.000387481992447647,0.000583053404625389,0.000902365545698558,0.00122524544349289,0.00189389513616334,0.000244584420784122,0.000425917478423798
"234",234,0.000913507843506522,0.00139100689011684,0.000355813150235917,0.00090032064326806,0.000766824075981276,0.000680787780879655,0.00116977318248246,0.000434450809052578,0.000294089284579968,0.000558215630007908,0.00065188049848075,0.000406473700877541,0.000577938088099472,0.000732745906134369,0.00141176207989702,0.000808853772923612,0.000811230638646521,0.000675778996651388,0.00166120359426714,0.000177604326381697,0.000903339508568024,0.000400054495912627,0.000841647223751352,0.00114614627204901,0.000515607207489666,0.000869507810421055,0.000744741777452873,0.000711057062062537,0.000628514011623338,0.00203659709040949,0.00130073280161014,0.000301183667033911,0.00103321720234817,0.000224575169340824,0.00161143648074358,0.000450861029094085,0.000540950935828732,0.000593984397710301,0.000731744981749216,0.000600107701416164,0.000326089813825092,0.00174359483935405,0.000740133337785664,0.00105486814936739,0.00084565577981266,0.00100319549528649,0.000977922238234896,0.000588836633596657,0.000183153821126325,0.000483327709048353,0.00100872034136046,0.00120006204451784,0.000630267957603792,0.000986923695563746,0.000383755073926295,0.000419781162236177,0.000739168031941517,0.00102152601084526,0.00180429338070098,0.00110180709089036,0.000182546808900952,0.000544919078720341,0.000401347268052632,0.000472832733066753,0.000832448102300987,0.000623274343524827,0.000577842344682722,0.000447935533884447,0.000921820758094327,0.00100144417137926,0.00118743762141094,0.000266371172983781,0.00124370028424892,0.00124026652338216,0.000907316531083779,0.000509645400597947,0.00121203147136839,0.00039362151073874,0.000638009780232096,0.000446633053797996,0.00024816471250233,0.00107133225537837,0.000679335600580089,0.000731920172711398,0.00103094726364361,0.000384385189079239,0.00080233265134666,0.000670162117330619,0.000689226191752823,0.000785510974310455,0.000290486350422725,0.000413848675634654,0.000338490292051574,0.000300606792279723,0.000543598627700703,0.0010470479446667,0.00107266641134629,0.00157265824873321,0.000312027842483076,0.000504661602462875
"235",235,0.000832970491046581,0.00106893820156984,0.000440624720795313,0.000521301836215571,0.000568481993354908,0.00123119616546319,0.00114967565650659,0.000471668032332673,0.000914498950805864,0.00125218564062379,0.00111274960545416,0.00060473738994915,0.000897221953891858,0.00106333084659127,0.000963043038609612,0.000899979299902043,0.00185353351844242,0.000103718673472031,0.00101578589601559,0.000870855740686238,0.000895435379788978,0.00059084820662747,0.000892335507160169,0.00213727325899526,0.00121767482414725,0.000907970431399008,0.000523911936397781,0.00046893272883608,0.000734504457795992,0.00200865922670346,0.000602896405325737,0.000544534879736602,0.000884276672877604,0.00124425280228024,0.00124265108934196,0.000787084234616486,0.00133552339320886,0.000835851753436145,0.000852636318995792,0.00166670009391945,0.000394385452182178,0.000730328269128222,0.000806918174930615,0.00113325897439154,0.00103244872116193,0.000645287042061682,0.000777159198605659,0.00125937164557399,0.000511144953634357,0.000385695235763706,0.000657740700262366,0.00136071363340307,0.000658361186651746,0.000808316943221143,0.000604041453470927,0.000870803738507675,0.000820046468106739,0.00109259007513174,0.00145580133539625,0.00189037944073789,0.00075119794200873,0.000754475780013308,0.000760397178964922,0.000762967883929377,0.000658304213175143,0.000682937366946135,0.00033673781035759,0.000491583425173303,0.00141030157828936,0.000458648723906663,0.0012371540433378,0.000643477069388609,0.000509951468302461,0.000642772607534425,0.000939998266403563,0.000530748977325857,0.000829409311336349,0.00148714503302472,0.00116073134995531,0.00159376486408291,0.000316037148877513,0.00157822065375512,0.00077347311162157,0.00101418191093217,0.00101309173987829,0.00114665970249916,0.000603802154728328,0.0010760450950329,0.000648259615900315,0.00157459894398926,0.000553205143660307,0.000323723284054722,0.00101666040973214,0.000472342749162635,0.00064527503309364,0.00146930478513241,0.000864208421262447,0.00135773471129141,0.000498844412504695,0.00031688152012066
"236",236,0.000742798585562809,0.00126655045096413,0.000463178141217213,0.000338018288800868,0.00091040740335302,0.00135186931220233,0.00144076914875768,0.000712204033334274,0.000793707084085327,0.00108423394340207,0.000796740405348828,0.0005008688003727,0.00102111911701286,0.00074162520468235,0.000882162956258981,0.000768881347084971,0.000929270485357847,5.5662483305241e-05,0.000833001293358393,0.000827264604595257,0.000858335708471714,0.000673510789965803,0.000848034409500542,0.00226550788465829,0.00153853794108727,0.000482176885270746,0.000562197381896112,0.000713646279109525,0.00110333422708209,0.000839685415485292,0.000869042174599599,0.000459516451883246,0.001007599006698,0.000562724659403102,0.00219574072980322,0.000668956578920188,0.00071817554635345,0.000557887383966005,0.000631595738013857,0.000995851514744572,9.54361480580701e-05,0.000969569118751679,0.00102645015613234,0.00103733127980377,0.000746130936022382,0.000779219347805338,0.000772761053667637,0.00155864879343426,0.000361920553132222,0.000496133157867007,0.0013231554748927,0.0014437659556279,0.000705646794585846,0.00105214422183053,0.000325764017361507,0.000290339642106119,0.000543452708370751,0.000602605159656378,0.00104214700695593,0.000990446045761928,0.000277156663059941,0.00106716036680155,0.000839622477542434,0.00109720941327396,0.000788234425272094,0.000655925221508369,0.000412158412473218,0.000773062545704306,0.000871796557476046,0.000786600910032575,0.00116214534864412,0.000652376909783925,0.000717314753273968,0.000816780609056877,0.000525734940538314,0.000479968759009353,0.000995586340650334,0.00157427546545819,0.00124736429279437,0.000810583051134017,0.000278968783504752,0.000837421233882196,0.000590896037692801,0.000822477082692785,0.000820093013317091,0.000856619219121058,0.00103430420585937,0.000988220752333291,0.000774264900428534,0.00128410604702367,0.000429988544055959,0.00051128059385519,0.0012568261809065,0.000381265230316785,0.000579765271822907,0.000980414237346849,0.00112104562958848,0.00141785213418189,0.000619209507931373,0.000231846222959575
"237",237,0.000318800899549387,0.000770065096730832,0.000303553462657646,0.000668169371920158,0.000917049990675878,0.000857220492434863,0.000762398172810208,0.000308167687762761,0.000988671114100725,0.000882329535670578,0.000330188409407128,0.000542583911737893,0.000638438162013699,0.000327106017721235,0.000471630888569052,0.000555001292013912,0.00109613274253206,0.000117745929401281,0.000333371590386378,0.000524554453932069,0.000836750648886664,0.000552732190953975,0.000849015274070553,0.000324000388900458,0.000589028841204708,0.000514762607053854,0.000882607993844431,0.000419494387642771,0.00060532552015502,0.000711631058948115,0.0010296600203219,0.000585760456033313,0.000731106454622932,0.000579338066017954,0.000593632299569435,0.000620414817603887,0.000613198992141406,0.00115041230060342,0.000225721461333706,0.000977848245383939,0.000488526756271312,0.000645487591100391,0.000222408760464532,0.00033287692531303,0.000568856392419548,0.00030965007681516,0.000373835468053585,0.000413541340094525,0.000307482026983052,0.000523098973189917,0.00208768235734169,0.000749720908061136,0.000636477780062705,0.000391954431449903,0.000329919177602278,0.000507335220390814,0.000321028655889677,0.00089820036009769,0.00074047000362043,0.000607697773375548,0.000226291247599875,0.000971130306425039,0.000508968161739176,0.000337384588419809,0.000561058860512276,0.000776060587668326,0.000945460051298141,0.000474077034596121,0.00063805537592998,0.000958098165938281,0.0010221540578641,0.000586279570597981,0.000382532926550994,0.000802611068138503,0.000982427407507203,0.000612163947153022,0.00146421371391625,0.000672093332468648,0.00100143495365046,0.00113186279486399,0.00015552896365989,0.000912734903977253,0.000177609529600886,0.000592231421251199,0.000383204864192521,0.000208254874905833,0.000495323084578558,0.000578856883748813,0.000749433227611007,0.000588291600251978,0.000313673025630123,0.000215623533222242,0.000830529865538665,0.000212763733543397,0.000421803075823846,0.000624722200882388,0.000434489189501619,0.00126735375029341,0.000240687635368886,8.60688842294621e-05
"238",238,0.000824504400952719,0.000647167616989464,0.000362205795681803,0.000718208808393683,0.000498810975841479,0.000492621369630797,0.00125020928680897,0.000820727308109781,0.000471923074655933,0.00106736437010113,0.000368656081263907,0.000828446507512126,0.000685974246152909,0.000780173795646988,0.000647160967446325,0.000657245306427967,0.00215804566687439,0.000213315439395956,0.00108182232361287,0.00112590269418433,0.000955819291448279,0.000169557706612977,0.000657189219054999,0.00101948787414585,0.000478236075650784,0.000466571496872348,0.000518020633535343,0.000811833520856453,0.000621370008047961,0.00127456994323438,0.000551043019527242,0.000675675964885158,0.000546345051134267,0.000620772575871342,0.0011202759196749,0.000304445391975605,0.000757980513299117,0.000310674965248836,0.000769460772062303,0.000690729601046769,0.000541908941158908,0.000851093871460762,0.00075944462150801,0.000266355949406716,0.000787637853136403,0.000628552691978257,0.0006539314344991,0.000895535864401609,0.000218885596950713,0.000435941750708935,0.00123932281894668,0.00179401230707299,0.000674319555400871,0.000643603014395921,0.000593857847661639,0.000461608917248668,0.000586148205911741,0.000912514266019571,0.000737712677619129,0.000492282692903245,0.000379313813937188,0.000729893268044179,0.000650652929380158,0.000598039157921448,0.000489631101117993,0.000660944468108937,0.000289026424979966,0.000297958065857529,0.000465399890344997,0.00101770518449484,0.00100092557113385,0.000455453153335839,0.000603794316702988,0.000811413092833391,0.000249938781053061,9.20055089750349e-05,0.000405458798923064,0.00054713622739655,0.000568647621548735,0.00166926022939151,0.000367940654712129,0.00047315789561253,0.000756702821263389,0.000729200421119458,0.000511812221702712,0.000779226844315417,0.000429330925044269,0.000962234033067944,0.000525107403518632,0.00077067412348697,0.000497982244269224,0.000457470250864844,0.000753653866183868,0.000350808488292387,0.00073535296769478,0.000463356733234832,0.000774992124206619,0.000688737874042999,0.000142238563057617,0.00038376709673571
"239",239,0.000463348210359982,0.00113234721357003,0.000328652179632627,0.000295492625355109,0.00069429249924724,0.00127938450896181,0.000632096140179783,0.000655019231089682,0.000996930640212668,0.00184746609011199,0.000926383829209954,0.00100017258591834,0.00076324721931087,0.000849243282573298,0.000767416391113329,0.000718048769158486,0.000610823796705517,0.000471907649625791,0.00103108413168229,0.0010369666852057,0.00135071710974444,0.000716835518687731,0.000884452274476644,0.00120445842185291,0.000842876997921849,0.00133272950915853,0.000247847666287271,0.000563187678380928,0.000544822516985732,0.00130702156457119,0.00128473175573163,0.000726102785847615,0.00119650270971761,0.000526954252563883,0.00109911019080755,0.000615177788176879,0.00117264478467405,0.000814800292573636,0.00098224511887679,0.00139453072188189,0.00029128133682832,0.00129457365983399,0.00158445589840994,0.000686395035216947,0.000966336363489972,0.000372453546333418,0.000842852572532138,0.00114882124762516,0.000313127360641374,0.000581546664761845,0.000864471992827021,0.00188005971722305,0.000895330187631771,0.000459218346804846,0.000783058831075323,0.00125081247097114,0.00105375081284365,0.000912929161131615,0.000565577603197198,0.000572397868566554,0.000642627235720283,0.00177427579183131,0.000501086402664441,0.000982038484607983,0.000536958172233426,0.000991784401321638,0.000297769862982022,0.000610345285167568,0.00027037545805797,0.00119300634378305,0.00130051773157902,0.000831377659778809,0.00101005526084919,0.00114750956709031,0.000709396551883401,0.0008279368184958,0.00153407704783604,0.00135302819171557,0.000784275762271136,0.00120672827051749,0.000324917104535416,0.000519311895914143,0.000882706246557063,0.000721778083971003,0.000504086042383278,0.000323289625612233,0.000523353592143394,0.000266138803908689,0.00109498804994246,0.00109519658872159,0.000637008213459467,0.000302845701298793,0.00127608738966956,0.000471959372589481,0.000664204731947393,0.0012792031261597,0.000787972664511472,0.00182042852975428,0.000444573637651047,0.00051335187163204
"240",240,0.000708062700141454,0.00070578683516942,0.00036744721364812,0.000132089979615557,0.000400320761400508,0.000802523041784298,0.00110493378451793,0.000472320752294308,0.000652054637612309,0.000439406867371872,0.000373994053006754,0.000507908374856925,0.000613272968621459,0.00063063959532883,0.00108443624776555,0.00073288551539008,0.000692644520313479,0.000141510088752739,0.000730537874005677,0.000448896602392779,0.000821392735815607,0.000317580463388367,0.0011614794821071,0.00213898072979646,0.000202572549824254,0.000421577489760239,0.00040713786802371,0.000494380813506723,0.00019315554163768,0.00162874792295042,0.000431391601523501,0.000453658502010512,0.00131893075013068,0.000962939284363529,0.000867207802912162,0.000491068802745076,0.000846687806642876,0.000749642082155333,0.00118301647003705,0.000715114463673672,0.000378086807359068,0.000114447982468846,0.000416353432228789,0.000190330034456565,0.000278587300272193,0.000198645160708111,0.000267018795057083,0.000668975426378893,0.000299478850138257,6.77613140851463e-05,0.00123677851661341,0.00133203843142837,0.000297397971735336,0.000530342250385729,0.000387456793760066,0.00075804055086337,0.000286104853330471,0.000979083449692553,0.000966698171396274,0.000571196126657014,0.000668152883008588,0.000718885647074785,0.000581265980144963,0.000416158973166603,0.000225306223001098,0.000579041003220482,0.000773208813825477,0.000381097097488237,0.00098177140171174,0.000519851654075865,0.0011347813433531,0.000614627051618299,0.000827316313007032,0.000496465281685232,0.0011753086837416,0.000456797406513942,0.000491754030008451,0.00075061266488774,0.000830096299978322,0.00201405266125221,0.000304243736991339,0.000179181086423341,0.000194935544186592,0.000365178006177302,0.000486972618091386,0.000453020933491644,0.000659909104797407,0.000823541236968595,0.000287445902358741,0.000805168067017803,0.000488385147036752,0.000536984851351008,0.00149855266499799,0.000384579762794601,0.0004143238402321,0.0011420075497881,0.000436693355368334,0.000869532976139453,0.000548808686289703,0.000212895995446161
"241",241,0.000913264993869234,0.000284829762676964,0.00019169249458173,0.000273016423307126,0.00040683388283469,0.00102566169152851,0.00133782140619587,0.000222549933823757,0.000554206682863878,0.000675260111165699,0.00040326039379579,0.000393456444498952,0.000318464379233774,0.000522568911037524,0.00104058956276276,0.000577016282477416,0.000765945831517456,0.000330640335619137,0.00085328607383417,0.000270237487711711,0.000568047951674089,0.000272726669209078,0.000828365269626374,0.000976702531261253,0.000475229640869657,0.000564139978450839,0.000244550366460317,0.000922360843105707,0.000421857624132826,0.000662113686530574,0.000695421349519165,0.000317953600642795,0.000939351732085925,0.000367095886758761,0.000901896091818344,0.000231873651728165,0.000515178158821072,0.000482754036056576,0.000404001035349211,0.000439574153460853,0.00016583505583867,0.000306089428704581,0.000408551393775269,0.000181720970431343,0.000872055056788668,0.000858838322528754,0.000303999277093681,0.00053244894661475,0.000759546491281071,0.000254602695804351,0.00124004753342888,0.000647974866296863,0.000212864779314259,0.000438875938016281,0.000255262013524771,0.000249002605414717,0.000123266221635276,0.00038155854872457,0.000935427218792029,0.000805628569651162,0.000237467361330346,0.00101542180345859,0.000509675048306235,0.00049097179362434,0.000450978663138812,0.000501522229569673,0.00023629272072867,0.000303970176901203,0.000279680932180781,0.000556919395421573,0.000786709439125843,0.000279879921436077,0.000752521904360037,0.000865369052917231,0.000439504330188356,0.000229926645261003,0.00028054798985977,0.000722006865544245,0.000423196517658653,0.00091627991059795,3.74386197563581e-05,0.000795640800788533,0.000182608442059973,0.00108264847222017,0.00046418917918345,0.000620015191088896,0.000471894782094751,0.000681180859828601,0.000390009005059255,0.00129811844817596,0.000563782021345105,0.000422873489469566,0.000431065993780066,0.000272826736363641,0.000560516461916905,0.000405706785386428,0.000238594368056511,0.000511601474954659,9.21096875572402e-05,0.000420437206685165
"242",242,0.00117901913108653,0.00128134003898595,0.000650934809527826,0.000458406593679683,0.000313389164602995,0.000817123143860954,0.00118585962627549,0.000342318748650428,0.000642684128251858,0.0016819607862999,0.000815892473838176,0.000832804358651629,0.000833721706840151,0.000755065006160294,0.0004772531059416,0.000650660824248916,0.00137841368996305,9.84192211035406e-05,0.000868293642270146,0.00054816366173327,0.000786929928381142,0.000666586971419747,0.00107080339512322,0.00212806333729532,0.000395427226067113,0.000789306691785896,0.000573582787183113,0.00101185572384566,0.00109766993045923,0.00177773672476178,0.00134391634492204,0.000748480295442278,0.0013773976425,0.000679205923546533,0.000825551851448836,0.000806579456821055,0.00112493542292214,0.000532856513927982,0.000995982363747316,0.000655459058179986,0.000410033390267017,0.000656711359624751,0.00119176720795622,0.000144792913488345,0.000992995914202766,0.000614763608155044,0.00065761174414547,0.000744118320653797,0.000532301091880072,0.000391099725675303,0.00144618363719928,0.000914944238502358,0.000438156840118609,0.000401397790483315,0.00087653581408631,0.000879294008882425,0.000689061661660162,0.00139483103885141,0.00145978381260647,0.000282907878499827,0.000717566455932683,0.000296219763640693,0.000450456450266756,0.000355294047949428,0.000490584657200088,0.000888084377947962,0.000446457596126493,0.000660872348817065,0.00100400996598182,0.00100377578928601,0.00122908139019273,0.000462674030131893,0.000935558709898032,0.00126846779312473,0.000818612010334618,0.000550572258362081,0.000859576176480914,0.00105263329533045,0.000839683109006728,0.00142040642822394,0.000274652995358338,0.000814826675195945,0.000488168512674747,0.000601722329179211,0.000605675875704037,0.000588912850616907,0.000531016962440845,0.000782542123488383,0.000780538602157321,0.0012947463656019,0.000732529189917841,0.000294593037324375,0.000885095870216901,0.00065608707791398,0.00102206073643174,0.000932077208744886,0.000695809201715747,0.000897540430742083,0.000517662118681983,0.00067730311275227
"243",243,0.000935978445340879,0.00182209793274524,0.000434163772297325,0.000495773278089473,0.000524695853528101,0.000397637224523351,0.00112161224751617,0.000460897586890496,0.000283234141534194,0.000543524467502721,0.00077279260767682,0.000420566586399218,0.00108112953603268,0.00103919130015129,0.000750845493712404,0.000425509220804088,0.000515175595865003,0.00024015740440575,0.000621648955132059,0.00106080232581007,0.000679784137901152,0.000454328271189297,0.00117647160368506,0.000752349551476073,0.000452844469236879,0.000863940120325424,0.000351879358277074,0.000846783164433873,0.000658429544273531,0.00149980368587421,0.000630699374596588,0.000528864199623058,0.000451842104666866,0.000177449410330155,0.00187267022556625,0.000544738289136149,0.000913700618184521,0.000357822278601816,0.00100729476889683,0.000502328082347958,0.00023758556744724,0.000338949148499523,0.00123787578195333,0.000855375199535047,0.000598501625063363,0.000983494528611573,0.000893310556421056,0.00117094493066361,0.000342944962540059,0.000477509704069234,0.00142725837940816,0.000734920743525436,0.000196770103684685,0.00116635036101798,0.000730038198526017,0.00049796819621406,0.000357470227754675,0.00118991998533602,0.001424977471288,0.000592163868191165,0.000588301019888604,0.000919018412787409,0.00061485928199545,0.000602743566560093,0.000439563875261229,0.000751934701838763,0.000112187574814016,0.000452197407867061,0.000747788885064438,0.00141879003240319,0.000995586593489861,0.000443932136477088,0.00114895559818251,0.000959915363637265,0.000506042055349099,0.000272899003903149,0.000732786866137758,0.000926060985875665,0.00109282551056822,0.000504790488776052,0.000256742499118445,0.000690477903617648,0.000821574096335098,0.000337334795403876,0.000789044497651048,0.000513810637130518,0.0009568150198902,0.00132055897211103,0.000789711248216918,0.00082799910887843,0.000236244396944585,0.00027708315496966,0.000522926164194359,0.000137869185891759,0.00074328117625555,0.000163599609550147,0.00100706401281059,0.000898421249075909,0.000497060036195762,0.000533466929937276
"244",244,0.000500833584737848,0.000895089079676836,0.000865548091496748,0.000497153074320522,0.00056689087068662,0.000783076758125389,0.000711135497112991,0.000400255702516006,0.000415696013078559,0.00067380071777734,0.000756404944695532,0.000846524628286716,0.000129300178230096,0.000446074330284318,0.000780014524934813,0.000574148640225758,0.00112719321805343,0.00048617946140439,0.000816487702650193,0.000257988405792275,0.000566350361623336,0.000139955729537178,0.000684487989929039,0.000485090828988177,0.000654736833894276,0.000188317657375592,0.000387891228456283,0.000408334413805278,0.000649169049211196,0.00111245594598586,0.000502266273542773,0.00017852289511211,0.000480661215988221,0.000717334349246812,0.000840347864141222,0.000389056408039323,0.000673650248245394,0.000556359005713603,0.000423303761635907,0.000935889838729054,0.000158226781422854,0.000785247761086794,0.000569675130577707,0.000637725745946227,0.000330198628944345,0.000740102392228437,0.000704297287711597,0.000627727231403696,9.74875829342636e-05,0.000135933489900708,0.00105581552952572,0.000572641627513804,0.000217925074139202,0.000181786232133163,0.00049609868619882,0.000445018309619627,0.000257985564530827,0.00117084864905337,0.000406790486522368,0.000609792709838075,0.000512385212459776,0.000237927122725523,0.000546273246072815,0.000485711690998869,0.000316482034577348,0.000777851993916556,0.00041788793851083,0.000531556540408928,0.00111178216320695,0.000432226370321587,0.000775993793695307,0.000852115281304577,0.000488392613988253,0.000658444952932769,0.000497264395448838,0.000174649379914626,0.000514779090735829,0.000693109890562482,0.000551902476217947,0.000888879495960282,0.00016992566997942,0.00051820798398694,0.000289164818696008,0.000163700812663592,0.000739682836865541,0.000337962366188549,0.000673416813697258,0.000384547851808748,0.00116344880007091,0.000726789716281928,0.00021465514873853,0.000191249606359634,0.000665992956783157,0.000195907091907088,0.000434328024425668,0.00047824404146013,0.000422154711486655,0.000515992545842892,0.000674417507980252,0.000476098584840656
"245",245,0.000336616751212659,0.00133647142683913,0.000557958590434282,0.000210750491064005,0.000327975884829357,0.000328994308347319,0.000643369472527411,0.000370130142982816,0.000568953626498114,0.000811210105894133,0.000587649894441711,0.000362967268301873,0.000168965651027975,0.000511530483436218,0.000200679961380956,0.000402158361794136,0.000509575824253261,3.95829918033996e-05,0.000371258567611221,0.000601532919972669,0.000875307850492391,0.000590298775932752,0.000516127153787238,0.000491909911943367,0.00080406476627104,0.000348686585311953,0.000245552301294083,0.000531766071844686,0.00102795958082424,0.000974742835751385,0.000390436664019944,6.95299986546161e-05,0.000279147635637855,0.000432283954978629,0.000549814963960671,0.000529187307165557,0.000498375016491082,0.000379804405383766,0.000189685429802466,0.00123381728189997,0.000269958554781624,0.000656721575069241,0.000873865041285171,0.000932886388227416,0.00021203651522228,0.000753747829513429,0.000351736513039214,0.000325489094393561,0.000103483465863974,0.000358029554263339,0.000762985582696274,0.000453801967523759,0.000482191839040524,0.000974815528024919,0.000329759912347072,0.000687662071868544,0.000153312804286543,0.000880384986430727,0.000822747704660287,0.000704187405062839,0.000190810025742394,0.000372292275642394,0.000517633947083596,0.000327528051911941,0.000531121344657493,0.000523048816830851,0.000450861210993025,0.000394248204429459,0.000485577311337693,0.000147587918490899,0.000429907492616621,0.000265843970737478,0.000554321113213518,0.000873652461450547,0.000834125761684845,0.000223082348384196,0.000376893334760098,0.00106789298297372,0.000933235085540218,0.00104529822056065,8.12024363767705e-05,0.0005691606511391,0.000611527797445888,0.000398110347532565,0.000686773277266184,0.000527379742379708,0.000378679121240566,0.000317933012411231,0.00102259123377735,0.000251190928793221,0.000471756694423675,0.000208957808808918,0.00088143875109381,0.000383760816475842,0.000629814783678739,0.000333526772010373,0.000240439052731745,0.000719718133041169,0.000784083076268871,0.000376627366676985
